Dataset,Algorithm,Number of classes,Train size,Test size,CV index,Train time [s],Prediction time [s],AUC,Accuracy,Precision,Recall,F1
wdbc,RF,2,513,56,9,0.018036365509033203,0.002000570297241211,0.8809523809523809,0.9107142857142857,0.921875,0.9107142857142857,0.9076576576576576
wdbc,RF,2,513,56,10,0.01600360870361328,0.0010406970977783203,0.9714285714285714,0.9642857142857143,0.967391304347826,0.9642857142857143,0.964572192513369
wdbc,SVC,2,511,58,1,0.0060007572174072266,0.002000093460083008,0.8585858585858586,0.8793103448275862,0.8804969984643307,0.8793103448275862,0.8773086627418
wdbc,SVC,2,511,58,2,0.006998538970947266,0.0009999275207519531,0.8863636363636364,0.9137931034482759,0.9243061396131202,0.9137931034482759,0.9110659455487042
wdbc,SVC,2,512,57,3,0.006006956100463867,0.001993417739868164,0.8809523809523809,0.9122807017543859,0.9229781771501926,0.9122807017543859,0.9092017513070144
wdbc,SVC,2,512,57,4,0.0060007572174072266,0.0010004043579101562,0.867063492063492,0.8947368421052632,0.8993808049535604,0.8947368421052632,0.89196675900277
wdbc,SVC,2,512,57,5,0.005999326705932617,0.0010004043579101562,0.8908730158730159,0.9122807017543859,0.9147548358074673,0.9122807017543859,0.9106612685560054
wdbc,SVC,2,512,57,6,0.004993915557861328,0.001999378204345703,0.9285714285714286,0.9473684210526315,0.9514170040485831,0.9473684210526315,0.9463967611336033
wdbc,SVC,2,512,57,7,0.0059986114501953125,0.0010001659393310547,0.9523809523809523,0.9649122807017544,0.966759002770083,0.9649122807017544,0.9645092460881936
wdbc,SVC,2,513,56,8,0.0060007572174072266,0.0010364055633544922,0.8666666666666666,0.8928571428571429,0.8978129713423831,0.8928571428571429,0.8901137980085349
wdbc,SVC,2,513,56,9,0.003997802734375,0.002000570297241211,0.9047619047619048,0.9285714285714286,0.9358974358974359,0.9285714285714286,0.92674253200569
wdbc,SVC,2,513,56,10,0.005997657775878906,0.0010004043579101562,0.9523809523809523,0.9642857142857143,0.9662162162162161,0.9642857142857143,0.9638888888888889
wisconsin,DT,2,614,69,1,0.0009984970092773438,0.0,0.9347222222222223,0.927536231884058,0.9329422590292156,0.927536231884058,0.9284181438692417
wisconsin,DT,2,614,69,2,0.0019986629486083984,0.0,0.9569444444444445,0.9565217391304348,0.9573517786561265,0.9565217391304348,0.956721134961068
wisconsin,DT,2,614,69,3,0.0010008811950683594,0.0010013580322265625,0.9680555555555557,0.9710144927536232,0.9710144927536232,0.9710144927536232,0.9710144927536232
