Dataset,Algorithm,Number of classes,Train size,Test size,CV index,Train time [s],Prediction time [s],AUC,Accuracy,Precision,Recall,F1
heart,DT,2,243,27,3,0.0010030269622802734,0.0,0.7333333333333333,0.7407407407407407,0.7398989898989898,0.7407407407407407,0.7392862708430732
heart,DT,2,243,27,4,0.0010004043579101562,0.0,0.8166666666666668,0.8148148148148148,0.818070818070818,0.8148148148148148,0.8153256704980844
heart,DT,2,243,27,5,0.0010223388671875,0.0,0.8083333333333333,0.8148148148148148,0.8150252525252526,0.8148148148148148,0.8137759077450523
heart,DT,2,243,27,6,0.0009987354278564453,0.0,0.8083333333333333,0.8148148148148148,0.8150252525252526,0.8148148148148148,0.8137759077450523
heart,DT,2,243,27,7,0.0009987354278564453,0.0,0.7999999999999999,0.8148148148148148,0.8271604938271605,0.8148148148148148,0.8100048100048101
heart,DT,2,243,27,8,0.0009989738464355469,0.0,0.7583333333333334,0.7777777777777778,0.7982456140350878,0.7777777777777778,0.7686274509803921
heart,DT,2,243,27,9,0.0009996891021728516,0.0,0.8500000000000001,0.8518518518518519,0.8518518518518519,0.8518518518518519,0.8518518518518519
heart,DT,2,243,27,10,0.0010004043579101562,0.0,0.7333333333333333,0.7407407407407407,0.7398989898989898,0.7407407407407407,0.7392862708430732
heart,GNB,2,243,27,1,0.0010004043579101562,0.0,0.8833333333333334,0.8888888888888888,0.890151515151515,0.8888888888888888,0.8882655446470314
heart,GNB,2,243,27,2,0.0009989738464355469,0.0,0.8416666666666667,0.8518518518518519,0.857516339869281,0.8518518518518519,0.8497474747474747
heart,GNB,2,243,27,3,0.0010004043579101562,0.0,0.8166666666666668,0.8148148148148148,0.818070818070818,0.8148148148148148,0.8153256704980844
heart,GNB,2,243,27,4,0.0009999275207519531,0.0,0.8833333333333334,0.8888888888888888,0.890151515151515,0.8888888888888888,0.8882655446470314
heart,GNB,2,243,27,5,0.000993967056274414,0.0,0.7750000000000001,0.7777777777777778,0.7777777777777778,0.7777777777777778,0.7777777777777778
heart,GNB,2,243,27,6,0.0,0.0010018348693847656,0.7750000000000001,0.7777777777777778,0.7777777777777778,0.7777777777777778,0.7777777777777778
heart,GNB,2,243,27,7,0.0010013580322265625,0.0,0.8166666666666668,0.8148148148148148,0.818070818070818,0.8148148148148148,0.8153256704980844
